157;TECNICO DE LABORATORIO E RAIOS X
292;AGENTE ADMINISTRATIVO
265;PROFESSOR DE ENSINO FUNDAMENTAL
238;SALVAVIDAS
211;ESTIVADOR CARREGADOR E ASSEMELHADOS
103;AGRONOMO
130;ARTISTA DE CIRCO
535;MAQUINISTA E FOGUISTA DE EMBARCACOES E ASSEMELHADOS
184;ENGRAXATE
