397;RECEPCIONISTA
532;MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA
235;PROFESSOR E INSTRUTOR DE FORMACAO PROFISSIONAL
910;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA
154;TECNICO DE QUIMICA
181;PILOTO DE AVIACAO COMERCIAL NAVEGADOR MECANICO DE VOO E ASSEMELHADOS
127;GEOGRAFO
208;LAVADOR DE VEICULOS
262;ARQUIVISTA E MUSEOLOGO
