604;PESCADOR
172;PUBLICITARIO
226;OPERADOR DE INSTALACAO DE PRODUCAO DE ENERGIA ELETRICA E NUCLEAR
145;BOMBEIRO CIVIL
199;GUARDADOR DE VEICULOS
253;TRABALHADOR DE MINAS E PEDREIRAS SONDADOR E ASSEMELHADOS
118;FONOAUDIOLOGO
712;TRABALHADOR DE FABRICACAO DE PRODUTOS TEXTEIS EXCETO ROUPAS
901;PROPRIETARIO DE ESTABELECIMENTO AGRICOLA DA PECUARIA E FLORESTAL
