166;LOCUTOR E COMENTARISTA DE RADIO E TELEVISAO E RADIALISTA
922;SERVIDOR PUBLICO CIVIL APOSENTADO
193;DECORADOR
598;EMPREGADO DOMESTICO
112;VETERINARIO
517;MONTADOR DE ESTRUTURA METALICA
301;DIRETOR DE EMPRESAS
544;BOMBEIRO E INSTALADOR DE GAS AGUA ESGOTO E ASSEMELHADOS
220;MONTADOR DE MAQUINAS
139;ASTROLOGO
247;TECNICO TEXTIL
706;TRABALHADOR DE TRATAMENTO DE FUMO E DE FABRICACAO DE CIGARROSCHARUTOS
949;ESPOLIO
