931;ESTUDANTE BOLSISTA ESTAGIARIO E ASSEMELHADOS
121;ECONOMISTA
175;COVEIRO
256;PROGRAMADOR DE COMPUTADOR
391;TAQUIGRAFO E ESTENOGRAFO
148;CERAMISTA E OLEIRO
715;TRABALHADOR DE FABRICACAO DE CALCADOS E ARTEFATOS DE COURO
229;PARAMEDICO
904;PROPRIETARIO DE ESTABELECIMENTO DE PRESTACAO DE SERVICOS
