921;MILITAR REFORMADO
111;MEDICO
192;DESENHISTA
273;MINISTRO DE ESTADO
246;TECNICO DE OBRAS CIVIS ESTRADAS SANEAMENTO E ASSEMELHADOS
543;LANTERNEIRO E PINTOR DE VEICULOS
516;ENCANADOR SOLDADOR CHAPEADOR E CALDEIREIRO
705;TRABALHADOR DE FABRICACAO DE ROUPAS
165;COREOGRAFO E BAILARINO
219;METEOROLOGISTA
597;ESTIVADOR CARREGADOR EMBALADOR E ASSEMELHADOS
138;PROFISSIONAIS DE LETRAS E DE ARTES
