232;POLICIAL CIVIL
394;AUXILIAR DE ESCRITORIO E ASSEMELHADOS
151;TECNICO CONTABILIDADE ESTATISTICA ECONOMIA DOMESTICA E ADMINISTRACAO
178;DIGITADOR
124;CONTADOR
502;PORTEIRO DE EDIFICIO ASCENSORISTA GARAGISTA E ZELADOR
907;CAPITALISTA DE ATIVOS FINANCEIROS
259;TRADUTOR INTERPRETE E FILOLOGO
205;MINISTRO DO PODER JUDICIARIO E MAGISTRADO
