142;PROFESSOR DE ENSINO SUPERIOR
601;AGRICULTOR
169;COMERCIANTE
115;ODONTOLOGO
196;GARCOM
709;TRABALHADOR DE CONSTRUCAO CIVIL
277;DEPUTADO
223;OCEANOGRAFO
412;JORNALEIRO
250;TRABALHADOR DE CURTIMENTO
